legacy_url,route_class,disposition,target_url,outcome_verified,http_status,notes
/wp-json/wp/v2/categories/73/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/74/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/75/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/77/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/80/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/83/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/84/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/90/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/91/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/96/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/98/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/categories/99/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/1077/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/12435/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/1678/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/3/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/352/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/365/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/4795/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/4801/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/4827/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/4836/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/4854/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/4863/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/68/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/73/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/7485/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/pages/9446/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10100/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1011/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10175/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10453/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10508/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10587/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1061/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10642/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/10683/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11082/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11181/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1124/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11255/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11362/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11566/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1161/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11627/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11658/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11710/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11734/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11813/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11871/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/11960/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12020/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1207/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12087/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12231/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12325/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12372/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12459/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12535/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1265/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12739/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12775/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12891/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12947/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/12990/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1307/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13098/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13242/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/133/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13311/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13328/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13525/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13621/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/13802/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1389/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/14004/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/14050/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/14142/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/14159/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1551/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1631/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1869/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1894/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/1931/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2082/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2104/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2253/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2265/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2358/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2517/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2688/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2770/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2942/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/2978/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/3042/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/3433/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/3641/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/3712/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
/wp-json/wp/v2/posts/3806/,system,retire,,yes,404,"Retire route verified: no published artifact, alias, or sitemap entry remains."
